0.63	0.154677797
0.631	0.154978239
0.632	0.155206272
0.633	0.155696577
0.634	0.156034463
0.635	0.156211154
0.636	0.156417411
0.637	0.156832974
0.638	0.157019399
0.639	0.157390093
0.64	0.157689274
0.641	0.158058612
0.642	0.158175337
0.643	0.158578895
0.644	0.158837073
0.645	0.159038914
0.646	0.15911688
0.647	0.159397486
0.648	0.159806974
0.649	0.160078123
0.65	0.160245587
0.651	0.160522263
0.652	0.160795196
0.653	0.160983233
0.654	0.161463913
0.655	0.162000617
0.656	0.162117501
0.657	0.16215961
0.658	0.162181985
0.659	0.162641276
0.66	0.162807328
0.661	0.163058222
0.662	0.16314615
0.663	0.163504649
0.664	0.163937541
0.665	0.16398235
0.666	0.164173903
0.667	0.164537309
0.668	0.164759771
0.669	0.165031386
0.67	0.16532082
0.671	0.165638191
0.672	0.16578127
0.673	0.166241265
0.674	0.166572586
0.675	0.166746758
0.676	0.166962001
0.677	0.16741798
0.678	0.167721662
0.679	0.167876886
0.68	0.168229189
0.681	0.168785934
0.682	0.16920203
0.683	0.169289593
0.684	0.169718978
0.685	0.17021173
0.686	0.171061566
0.687	0.171497136
0.688	0.172010945
0.689	0.172412561
0.69	0.173039622
0.691	0.173862807
0.692	0.174676235
0.693	0.175509062
0.694	0.176347912
0.695	0.177243725
0.696	0.178015898
0.697	0.17907656
0.698	0.17983846
0.699	0.180680406
0.7	0.181395153
0.701	0.182372337
0.702	0.183235538
0.703	0.184340267
0.704	0.184956427
0.705	0.185864995
0.706	0.186536284
0.707	0.187608086
0.708	0.188472476
0.709	0.189240874
0.71	0.190094887
0.711	0.190906329
0.712	0.191490508
0.713	0.192207871
0.714	0.192823873
0.715	0.19353987
0.716	0.194280678
0.717	0.195088441
0.718	0.195780306
0.719	0.196659611
0.72	0.19714164
0.721	0.197941727
0.722	0.19860479
0.723	0.199501533
0.724	0.20009768
0.725	0.20052205
0.726	0.201263927
0.727	0.201861324
0.728	0.202426199
0.729	0.203054993
0.73	0.203678584
0.731	0.204452934
0.732	0.204851144
0.733	0.205473436
0.734	0.205908732
0.735	0.206487982
0.736	0.207213588
0.737	0.207724574
0.738	0.208054413
0.739	0.208355347
0.74	0.208848588
0.741	0.209222237
0.742	0.209677452
0.743	0.210151435
0.744	0.210524809
0.745	0.210810247
0.746	0.211172398
0.747	0.211722011
0.748	0.21191884
0.749	0.212144847
0.75	0.212575455
0.751	0.213105152
0.752	0.213610929
0.753	0.213933576
0.754	0.214286999
0.755	0.214378441
0.756	0.214561647
0.757	0.214661443
0.758	0.214811617
0.759	0.215745769
0.76	0.216263139
0.761	0.216276167
0.762	0.216213456
0.763	0.216503336
0.764	0.216922735
0.765	0.217111245
0.766	0.217334361
0.767	0.217848293
0.768	0.218251631
0.769	0.218655975
0.77	0.218682022
0.771	0.219049788
0.772	0.219441187
0.773	0.219820882
0.774	0.219899448
0.775	0.220152999
0.776	0.220554971
0.777	0.220571067
0.778	0.22098239
0.779	0.221486009
0.78	0.221695616
0.781	0.222002922
0.782	0.222240364
0.783	0.222393293
0.784	0.222684822
0.785	0.222699202
0.786	0.223150056
0.787	0.223333799
0.788	0.223633171
0.789	0.223716229
0.79	0.224181578
0.791	0.224307541
0.792	0.224503201
0.793	0.224945441
0.794	0.225325138
0.795	0.225527729
0.796	0.225776264
0.797	0.226261606
0.798	0.226446142
0.799	0.226409914
0.8	0.226824687
0.801	0.227067059
0.802	0.227400991
0.803	0.227459674
0.804	0.227862269
0.805	0.228139626
0.806	0.228486554
0.807	0.228665485
0.808	0.228929329
0.809	0.229185758
0.81	0.229415424
0.811	0.22971213
0.812	0.229868625
0.813	0.230022786
0.814	0.230326611
0.815	0.230683593
0.816	0.231058031
0.817	0.231304718
0.818	0.231434726
0.819	0.231589858
0.82	0.231993889
0.821	0.232070242
0.822	0.232276785
0.823	0.232363318
0.824	0.232787784
0.825	0.233281151
0.826	0.233541027
0.827	0.2337077
0.828	0.233768021
0.829	0.234238607
0.83	0.234509341
0.831	0.234817333
0.832	0.234994108
0.833	0.235413695
0.834	0.235659227
0.835	0.235963569
0.836	0.23598437
0.837	0.236200606
0.838	0.236404575
0.839	0.2367271
0.84	0.236815694
0.841	0.237083914
0.842	0.23727576
0.843	0.237628423
0.844	0.238068296
0.845	0.238221089
0.846	0.238521395
0.847	0.238493495
0.848	0.238818326
0.849	0.239413241
0.85	0.239192236
0.851	0.239773297
0.852	0.240209786
0.853	0.240112655
0.854	0.240395397
0.855	0.240673654
0.856	0.240920744
0.857	0.240845794
0.858	0.240940054
0.859	0.241298669
0.86	0.241662828
0.861	0.2420548
0.862	0.242306085
0.863	0.242740218
0.864	0.242416678
0.865	0.242485269
0.866	0.242717433
0.867	0.243423006
0.868	0.243694959
0.869	0.244084783
0.87	0.244348882
0.871	0.244085242
0.872	0.244257157
0.873	0.244599941
0.874	0.244970828
0.875	0.245300605
0.876	0.245499048
0.877	0.245836572
0.878	0.245841885
0.879	0.246035539
0.88	0.246098293
0.881	0.246403415
0.882	0.24685225
0.883	0.246562803
0.884	0.246778659
0.885	0.247037029
0.886	0.247581919
0.887	0.247535535
0.888	0.247705642
0.889	0.247731609
0.89	0.247761402
0.891	0.248224365
0.892	0.248903959
0.893	0.248745805
0.894	0.248924285
0.895	0.249123167
0.896	0.249469439
0.897	0.249097116
0.898	0.248790692
0.899	0.249202683
0.9	0.24960449
0.901	0.250166209
0.902	0.250779299
0.903	0.250648456
0.904	0.250483004
0.905	0.25034072
0.906	0.250415779
0.907	0.250811727
0.908	0.251492487
0.909	0.251875664
0.91	0.251951817
0.911	0.251838556
0.912	0.2520618
0.913	0.252880906
0.914	0.253394397
0.915	0.25360064
0.916	0.253658514
0.917	0.253745944
0.918	0.253902964
0.919	0.254225526
0.92	0.254831363
0.921	0.2551911
0.922	0.255225952
0.923	0.255361472
0.924	0.255661088
0.925	0.255528725
0.926	0.254959866
0.927	0.255905856
0.928	0.256373956
0.929	0.256553775
0.93	0.256490302
0.931	0.256428125
0.932	0.25614521
0.933	0.255675136
0.934	0.256514126
0.935	0.257404497
0.936	0.257414069
0.937	0.258145685
0.938	0.258084918
0.939	0.258196939
0.94	0.258588208
0.941	0.258960404
0.942	0.259404717
0.943	0.259734462
0.944	0.259512344
0.945	0.259587244
0.946	0.259837346
0.947	0.259605761
0.948	0.260270005
0.949	0.261580989
0.95	0.262112879
0.951	0.262080815
0.952	0.261489509
0.953	0.260812182
0.954	0.260719679
0.955	0.261595684
0.956	0.262434848
0.957	0.261742961
0.958	0.261145782
0.959	0.260948074
0.96	0.260564588
0.961	0.261026674
0.962	0.261904107
0.963	0.263629028
0.964	0.264071086
0.965	0.264598773
0.966	0.264781648
0.967	0.263911244
0.968	0.263701602
0.969	0.264148357
0.97	0.265671775
0.971	0.265429825
0.972	0.264953668
0.973	0.265039178
0.974	0.264843832
0.975	0.26441209
0.976	0.264524107
0.977	0.264624681
0.978	0.265639914
0.979	0.266452944
0.98	0.265366061
0.981	0.266148701
0.982	0.266933964
0.983	0.267011002
0.984	0.268698849
0.985	0.269030159
0.986	0.268230274
0.987	0.268343093
0.988	0.267880753
0.989	0.267383334
0.99	0.267651939
0.991	0.26887251
0.992	0.269482782
0.993	0.268956589
0.994	0.269327719
0.995	0.268555175
0.996	0.266636413
0.997	0.266888991
0.998	0.264941103
0.999	0.263029978
1	0.262624846
1.001	0.262188063
1.002	0.263134311
1.003	0.264075285
1.004	0.265393364
1.005	0.266528355
1.006	0.265301379
1.007	0.263901334
1.008	0.263910566
1.009	0.264819839
1.01	0.265386488
1.011	0.265812172
1.012	0.267050589
1.013	0.268524733
1.014	0.269842633
1.015	0.270045205
1.016	0.269852984
1.017	0.270010045
1.018	0.270479959
1.019	0.269826587
1.02	0.269034323
1.021	0.269630061
1.022	0.270454844
1.023	0.271401856
1.024	0.272666072
1.025	0.272671704
1.026	0.271810736
1.027	0.271509928
1.028	0.271773549
1.029	0.272548984
1.03	0.273191251
1.031	0.272987056
1.032	0.272881851
1.033	0.272996021
1.034	0.273594767
1.035	0.274079799
1.036	0.273893462
1.037	0.273329014
1.038	0.274041438
1.039	0.275070911
1.04	0.275658304
1.041	0.275874041
1.042	0.275100519
1.043	0.274602661
1.044	0.274486197
1.045	0.274182021
1.046	0.274604277
1.047	0.276004677
1.048	0.277406359
1.049	0.278569854
1.05	0.279489872
1.051	0.279117598
1.052	0.278494838
1.053	0.279130554
1.054	0.280001501
1.055	0.279616209
1.056	0.279053936
1.057	0.27931334
1.058	0.279715213
1.059	0.280505391
1.06	0.281154255
1.061	0.280938648
1.062	0.281588936
1.063	0.282105286
1.064	0.281538546
1.065	0.281174996
1.066	0.281349231
1.067	0.282140836
1.068	0.283120332
1.069	0.28325813
1.07	0.282919604
1.071	0.283181076
1.072	0.28238553
1.073	0.282233604
1.074	0.282530629
1.075	0.282250611
1.076	0.281979152
1.077	0.282547179
1.078	0.2829916
1.079	0.283749333
1.08	0.284537749
1.081	0.28443067
1.082	0.284536475
1.083	0.284555616
1.084	0.284790933
1.085	0.285201052
1.086	0.285359788
1.087	0.286227856
1.088	0.286616238
1.089	0.286950172
1.09	0.287412928
1.091	0.287958545
1.092	0.288557644
1.093	0.288443918
1.094	0.288659643
1.095	0.288995968
1.096	0.289300424
1.097	0.289416859
1.098	0.289618854
1.099	0.290367445
1.1	0.290516176
1.101	0.290594177
1.102	0.290784851
1.103	0.290979431
1.104	0.291220956
1.105	0.292129255
1.106	0.292615859
1.107	0.292966132
1.108	0.293715087
1.109	0.294184636
1.11	0.293698999
1.111	0.292999913
1.112	0.292257352
1.113	0.291792694
1.114	0.291283753
1.115	0.290307535
1.116	0.290673029
1.117	0.291529198
1.118	0.291894511
1.119	0.292647436
1.12	0.294578122
1.121	0.295415485
1.122	0.295637318
1.123	0.295943152
1.124	0.295525196
1.125	0.294542342
1.126	0.293514329
1.127	0.293414558
1.128	0.294206678
1.129	0.295077966
1.13	0.294915837
1.131	0.295466308
1.132	0.295300609
1.133	0.294577931
1.134	0.293189059
1.135	0.293436387
1.136	0.294165269
1.137	0.294488245
1.138	0.294901804
1.139	0.294969744
1.14	0.295770188
1.141	0.295450754
1.142	0.2937867
1.143	0.292347158
1.144	0.291924386
1.145	0.291970896
1.146	0.293846303
1.147	0.295417846
1.148	0.29458718
1.149	0.294235467
1.15	0.294840607
1.151	0.295090027
1.152	0.294090855
1.153	0.293158865
1.154	0.293869042
1.155	0.294882164
1.156	0.294991858
1.157	0.294639062
1.158	0.293741248
1.159	0.292841168
1.16	0.291661641
1.161	0.291393149
1.162	0.291248664
1.163	0.291323813
1.164	0.291664335
1.165	0.291835956
1.166	0.292182814
1.167	0.291945729
1.168	0.291694377
1.169	0.292043046
1.17	0.292865149
1.171	0.293762223
1.172	0.294734308
1.173	0.29502949
1.174	0.295115467
1.175	0.294106915
1.176	0.291928821
1.177	0.290871567
1.178	0.291838435
1.179	0.292238538
1.18	0.292175138
1.181	0.291682409
1.182	0.291175499
1.183	0.291054794
1.184	0.291060647
1.185	0.291045296
1.186	0.291344736
1.187	0.292149317
1.188	0.291210045
1.189	0.289804007
1.19	0.290311982
1.191	0.290948542
1.192	0.291902708
1.193	0.293474615
1.194	0.294132368
1.195	0.294674176
1.196	0.294779191
1.197	0.295027916
1.198	0.295229636
1.199	0.295368624
1.2	0.295949666
1.201	0.295986538
1.202	0.296491412
1.203	0.296990551
1.204	0.297935179
1.205	0.297372091
1.206	0.297247459
1.207	0.297810328
1.208	0.298319557
1.209	0.298882464
1.21	0.299477066
1.211	0.298798954
1.212	0.298539368
1.213	0.298467367
1.214	0.298238533
1.215	0.298584358
1.216	0.299384353
1.217	0.299737383
1.218	0.299325378
1.219	0.299432307
1.22	0.300018397
1.221	0.300715999
1.222	0.301316269
1.223	0.3014402
1.224	0.301958239
1.225	0.302009053
1.226	0.302614946
1.227	0.303704248
1.228	0.304414649
1.229	0.30513116
1.23	0.305567763
1.231	0.305969369
1.232	0.306609409
1.233	0.307357769
1.234	0.307910394
1.235	0.308613225
1.236	0.308729613
1.237	0.30922607
1.238	0.30925913
1.239	0.309798246
1.24	0.309886473
1.241	0.310555333
1.242	0.311066947
1.243	0.311453899
1.244	0.311657032
1.245	0.311345381
1.246	0.3115313
1.247	0.31186708
1.248	0.31220518
1.249	0.312390552
1.25	0.312610808
1.251	0.313063206
1.252	0.313556756
1.253	0.313936195
1.254	0.314166153
1.255	0.314246182
1.256	0.314965767
1.257	0.315069508
1.258	0.315455698
1.259	0.315459765
1.26	0.316128661
1.261	0.316322399
1.262	0.316543882
1.263	0.316542005
1.264	0.316968699
1.265	0.317040865
1.266	0.317565267
1.267	0.317809097
1.268	0.31804231
1.269	0.318705921
1.27	0.319375132
1.271	0.319894752
1.272	0.320343998
1.273	0.32080367
1.274	0.32123672
1.275	0.321702902
1.276	0.321842868
1.277	0.32199277
1.278	0.321829849
1.279	0.321737261
1.28	0.321972502
1.281	0.322470907
1.282	0.322480178
1.283	0.323075439
1.284	0.323588893
1.285	0.3235177
1.286	0.323799058
1.287	0.323703683
1.288	0.323117261
1.289	0.323177048
1.29	0.323281682
1.291	0.323741856
1.292	0.324231948
1.293	0.325004545
1.294	0.325301967
1.295	0.324981539
1.296	0.32526335
1.297	0.325331565
1.298	0.325980327
1.299	0.325813824
1.3	0.326241331
1.301	0.326062139
1.302	0.325378652
1.303	0.325554798
1.304	0.325864646
1.305	0.326090189
1.306	0.326545245
1.307	0.326965355
1.308	0.327318688
1.309	0.327143381
1.31	0.327098684
1.311	0.327032444
1.312	0.326853296
1.313	0.326703145
1.314	0.327027158
1.315	0.327145824
1.316	0.327428559
1.317	0.327782727
1.318	0.32812974
1.319	0.328218788
1.32	0.327740175
1.321	0.327904424
1.322	0.328747863
1.323	0.329139018
1.324	0.328520916
1.325	0.328667984
1.326	0.328516972
1.327	0.328386605
1.328	0.328629231
1.329	0.328462849
1.33	0.327930696
1.331	0.327592765
1.332	0.327423244
1.333	0.327501334
1.334	0.327293871
1.335	0.326969034
1.336	0.326754904
1.337	0.326272246
1.338	0.325258514
1.339	0.325056932
1.34	0.324588498
1.341	0.324502157
1.342	0.324645261
1.343	0.324585493
1.344	0.325123899
1.345	0.324059254
1.346	0.323140906
1.347	0.322979844
1.348	0.322880372
1.349	0.322292994
1.35	0.322033898
1.351	0.321920555
1.352	0.320720721
1.353	0.32231405
1.354	0.325301205
1.355	0.326041747
1.356	0.326578073
1.357	0.325098039
1.358	0.320930233
1.359	0.317679558
1.36	0.312337662
1.361	0.315267176
1.362	0.32173913
1.363	0.32745098
1.364	0.326595745
1.365	0.32545045
1.366	0.324293785
1.367	0.323660714
1.368	0.325556734
1.369	0.326
1.37	0.319266055
1.371	0.31440678
1.372	0.316535433
1.373	0.32
1.374	0.311888112
1.375	0.306394029
1.376	0.301948052
1.377	0.301910828
1.378	0.308280255
1.379	0.312738854
1.38	0.321935484
1.381	0.333766234
1.382	0.335483871
1.383	0.331210191
1.384	0.324691358
1.385	0.316563468
1.386	0.310795455
1.387	0.306521739
1.388	0.303125
1.389	0.3
1.39	0.3
1.391	0.300925926
1.392	0.3
1.393	0.299784666
1.394	0.300434783
1.395	0.297424893
1.396	0.295338983
1.397	0.29623431
1.398	0.295454545
1.399	0.293469388
1.4	0.290772175
1.401	0.287843137
1.402	0.285823755
1.403	0.28302583
1.404	0.28113879
1.405	0.277210884
1.406	0.273941368
1.407	0.270186335
1.408	0.267567248
1.409	0.266761364
1.41	0.266304348
1.411	0.265625
1.412	0.266832918
1.413	0.26618705
1.414	0.264976959
1.415	0.266666667
1.416	0.265524625
1.417	0.267080745
1.418	0.265616032
1.419	0.26407767
1.42	0.263258992
1.421	0.262773723
1.422	0.260638298
1.423	0.258831537
1.424	0.25654059
1.425	0.254125413
1.426	0.253246753
1.427	0.253205128
1.428	0.253565769
1.429	0.252747253
1.43	0.252730109
1.431	0.251520804
1.432	0.250386399
1.433	0.249614792
1.434	0.248085758
1.435	0.247720365
1.436	0.246987952
1.437	0.247581819
1.438	0.248153619
1.439	0.248148984
1.44	0.247126437
1.441	0.247175141
1.442	0.246129028
1.443	0.245566166
1.444	0.245967742
1.445	0.246031746
1.446	0.244742564
1.447	0.244613435
1.448	0.245657568
1.449	0.246359223
1.45	0.245551601
1.451	0.245654693
1.452	0.244343891
1.453	0.24392936
1.454	0.243534483
1.455	0.24341412
1.456	0.244559585
1.457	0.244897959
1.458	0.245237582
1.459	0.245206862
1.46	0.245454545
1.461	0.245187437
1.462	0.244518982
1.463	0.244306418
1.464	0.245005258
1.465	0.24465812
1.466	0.245361316
1.467	0.245324532
1.468	0.245828699
1.469	0.245760011
1.47	0.246049661
1.471	0.245475113
1.472	0.245011374
1.473	0.246067416
1.474	0.246376812
1.475	0.246968026
1.476	0.247276688
1.477	0.247578041
1.478	0.247608927
1.479	0.247682279
1.48	0.247925311
1.481	0.24829796
1.482	0.249494949
1.483	0.250071203
1.484	0.250568579
1.485	0.251943687
1.486	0.251958199
1.487	0.252044177
1.488	0.252789036
1.489	0.253122441
1.49	0.252572758
1.491	0.253108858
1.492	0.252848116
1.493	0.25308471
1.494	0.252655061
1.495	0.253017843
1.496	0.253533995
1.497	0.25453677
1.498	0.255619156
1.499	0.256289658
1.5	0.25624291
1.501	0.256543566
1.502	0.257711368
1.503	0.258895813
1.504	0.259178588
1.505	0.259702808
1.506	0.260141376
1.507	0.260275801
1.508	0.261164229
1.509	0.261279872
1.51	0.26148561
1.511	0.261804712
1.512	0.262135468
1.513	0.263372915
1.514	0.26390368
1.515	0.265579061
1.516	0.266641712
1.517	0.267083321
1.518	0.266771877
1.519	0.268121915
1.52	0.268744773
1.521	0.269472195
1.522	0.269466398
1.523	0.269490199
1.524	0.270305787
1.525	0.27032014
1.526	0.270287261
1.527	0.270269944
1.528	0.271056891
1.529	0.271150433
1.53	0.271214673
1.531	0.271549085
1.532	0.271840344
1.533	0.272158336
1.534	0.273239751
1.535	0.273564118
1.536	0.273892887
1.537	0.274203109
1.538	0.27525257
1.539	0.275546002
1.54	0.275845969
1.541	0.276078811
1.542	0.276295382
1.543	0.276555885
1.544	0.276823214
1.545	0.277096993
1.546	0.277443216
1.547	0.277834851
1.548	0.278349627
1.549	0.278147615
1.55	0.279138957
1.551	0.279779624
1.552	0.28025374
1.553	0.280217814
1.554	0.280120359
1.555	0.280017856
1.556	0.27992325
1.557	0.280694357
1.558	0.280879169
1.559	0.280875935
1.56	0.281658464
1.561	0.281656034
1.562	0.281887827
1.563	0.282235806
1.564	0.283002136
1.565	0.283007879
1.566	0.28332655
1.567	0.283805582
1.568	0.284143804
1.569	0.284673579
1.57	0.285355563
1.571	0.285113265
1.572	0.285243986
1.573	0.285267838
1.574	0.285668647
1.575	0.286004911
1.576	0.286675395
1.577	0.287253952
1.578	0.287161059
1.579	0.286965085
1.58	0.287399152
1.581	0.286892623
1.582	0.287276024
1.583	0.287681074
1.584	0.288508316
1.585	0.289548106
1.586	0.290247313
1.587	0.291484783
1.588	0.29171385
1.589	0.292119522
1.59	0.292319471
1.591	0.292488264
1.592	0.293585873
1.593	0.294711045
1.594	0.295333552
1.595	0.296012455
1.596	0.296134053
1.597	0.296226696
1.598	0.296393968
1.599	0.295720855
1.6	0.29629124
1.601	0.296856578
1.602	0.297245976
1.603	0.297392679
1.604	0.297753108
1.605	0.29873006
1.606	0.299225687
1.607	0.300599386
1.608	0.301015712
1.609	0.302353908
1.61	0.30237852
1.611	0.303259725
1.612	0.304664449
1.613	0.305084057
1.614	0.305268551
1.615	0.305450898
1.616	0.305758465
1.617	0.30606543
1.618	0.306497549
1.619	0.306917282
1.62	0.3067343
1.621	0.307442626
1.622	0.307678605
1.623	0.307947047
1.624	0.307781997
1.625	0.308526771
1.626	0.309412124
1.627	0.310350188
1.628	0.309944962
1.629	0.310492549
1.63	0.310448538
1.631	0.311400942
1.632	0.312040237
1.633	0.312768789
1.634	0.313749884
1.635	0.313797453
1.636	0.313677258
1.637	0.313609074
1.638	0.313342209
1.639	0.312122257
1.64	0.312692797
1.641	0.313213527
1.642	0.314402821
1.643	0.315552001
1.644	0.315436378
1.645	0.315312113
1.646	0.31475124
1.647	0.315183883
1.648	0.315872137
1.649	0.316353104
1.65	0.315677448
1.651	0.315980591
1.652	0.315264394
1.653	0.314604557
1.654	0.315072065
1.655	0.315539839
1.656	0.315068648
1.657	0.314774571
1.658	0.314978122
1.659	0.314970464
1.66	0.315096251
1.661	0.314663951
1.662	0.31454918
1.663	0.314261218
1.664	0.313541667
1.665	0.31302521
1.666	0.311440678
1.667	0.311229947
1.668	0.310679612
1.669	0.308278867
1.67	0.306571926
1.671	0.303769401
1.672	0.300894855
1.673	0.298423423
1.674	0.295670023
1.675	0.293453725
1.676	0.294051627
1.677	0.293526786
1.678	0.292287599
1.679	0.291390728
1.68	0.29010989
1.681	0.291243443
1.682	0.295604396
1.683	0.299229923
1.684	0.3010518
1.685	0.302197802
1.686	0.302631579
1.687	0.300109529
1.688	0.296052632
1.689	0.296377607
1.69	0.299559471
1.691	0.303197354
1.692	0.306167401
1.693	0.30718232
1.694	0.305986696
1.695	0.305555556
1.696	0.30623608
1.697	0.305803571
1.698	0.305027933
1.699	0.303910615
1.7	0.303131991
1.701	0.300785634
1.702	0.296505073
1.703	0.296193269
1.704	0.297142857
1.705	0.298507463
1.706	0.300345224
1.707	0.29980782
1.708	0.299488097
1.709	0.299065421
1.71	0.299022144
1.711	0.297520661
1.712	0.295857988
1.713	0.294326241
1.714	0.293632075
1.715	0.29342723
1.716	0.292882147
1.717	0.293083236
1.718	0.292108363
1.719	0.289838452
1.72	0.287752675
1.721	0.287769784
1.722	0.287269783
1.723	0.28969697
1.724	0.290909091
1.725	0.296610169
1.726	0.301088271
1.727	0.296969697
1.728	0.293187348
1.729	0.291666667
1.73	0.290841584
1.731	0.293383271
1.732	0.295969773
1.733	0.294563843
1.734	0.294790343
1.735	0.297953964
1.736	0.300257732
1.737	0.298701299
1.738	0.297650131
1.739	0.29973822
1.74	0.300248652
1.741	0.30104712
1.742	0.300653595
1.743	0.302477184
1.744	0.30078125
1.745	0.298565841
1.746	0.298955614
1.747	0.302083333
1.748	0.302083333
1.749	0.299869622
1.75	0.29726206
