xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-35.0 m/s-VLM1-proj_area
Freestream speed :, 35.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -2.000,     0.000,   0.465451,   0.003624,   0.011848,   0.015472,  -0.000000,  -0.000000,  -0.081372,   0.000000,   0.000000,   35.0000,    4.5651
   -1.750,     0.000,   0.489569,   0.003868,   0.011511,   0.015380,  -0.000000,  -0.000000,  -0.074342,   0.000000,   0.000000,   35.0000,    4.5325
   -1.500,     0.000,   0.513676,   0.004124,   0.011258,   0.015382,  -0.000000,  -0.000000,  -0.067289,   0.000000,   0.000000,   35.0000,    4.5030
   -1.250,     0.000,   0.537770,   0.004392,   0.010946,   0.015338,  -0.000000,  -0.000000,  -0.060225,   0.000000,   0.000000,   35.0000,    4.4761
   -1.000,     0.000,   0.561852,   0.004672,   0.010651,   0.015323,  -0.000000,  -0.000000,  -0.053149,   0.000000,   0.000000,   35.0000,    4.4516
   -0.750,     0.000,   0.585920,   0.004963,   0.010447,   0.015410,  -0.000000,  -0.000000,  -0.046053,   0.000000,   0.000000,   35.0000,    4.4291
   -0.500,     0.000,   0.609974,   0.005266,   0.010244,   0.015510,  -0.000000,  -0.000000,  -0.038945,   0.000000,   0.000000,   35.0000,    4.4084
   -0.250,     0.000,   0.634014,   0.005581,   0.009975,   0.015556,  -0.000000,  -0.000000,  -0.031832,   0.000000,   0.000000,   35.0000,    4.3892
    0.000,     0.000,   0.658038,   0.005907,   0.009562,   0.015469,  -0.000000,  -0.000000,  -0.024720,   0.000000,   0.000000,   35.0000,    4.3715
    0.250,     0.000,   0.682047,   0.006245,   0.009176,   0.015421,  -0.000000,  -0.000000,  -0.017595,   0.000000,   0.000000,   35.0000,    4.3551
    0.500,     0.000,   0.706039,   0.006595,   0.008993,   0.015588,  -0.000000,  -0.000000,  -0.010445,   0.000000,   0.000000,   35.0000,    4.3398
    0.750,     0.000,   0.730014,   0.006955,   0.008870,   0.015826,  -0.000000,  -0.000000,  -0.003282,   0.000000,   0.000000,   35.0000,    4.3256
    1.000,     0.000,   0.753971,   0.007328,   0.008744,   0.016072,  -0.000000,  -0.000000,   0.003890,   0.000000,   0.000000,   35.0000,    4.3122
    1.250,     0.000,   0.777910,   0.007711,   0.008584,   0.016295,  -0.000000,  -0.000000,   0.011067,   0.000000,   0.000000,   35.0000,    4.2997
    1.500,     0.000,   0.801831,   0.008106,   0.008420,   0.016526,  -0.000000,  -0.000000,   0.018252,   0.000000,   0.000000,   35.0000,    4.2880
    1.750,     0.000,   0.825732,   0.008512,   0.008404,   0.016916,  -0.000000,  -0.000000,   0.025454,   0.000000,   0.000000,   35.0000,    4.2770
    2.000,     0.000,   0.849612,   0.008929,   0.008428,   0.017357,  -0.000000,  -0.000000,   0.032665,   0.000000,   0.000000,   35.0000,    4.2666
    2.250,     0.000,   0.873472,   0.009357,   0.008465,   0.017822,  -0.000000,  -0.000000,   0.039882,   0.000000,   0.000000,   35.0000,    4.2568
    2.500,     0.000,   0.897311,   0.009796,   0.008502,   0.018299,  -0.000000,  -0.000000,   0.047104,   0.000000,   0.000000,   35.0000,    4.2475
    2.750,     0.000,   0.921128,   0.010246,   0.008544,   0.018791,  -0.000000,  -0.000000,   0.054332,   0.000000,   0.000000,   35.0000,    4.2388
    3.000,     0.000,   0.944923,   0.010707,   0.008594,   0.019301,  -0.000000,  -0.000000,   0.061563,   0.000000,   0.000000,   35.0000,    4.2305
    3.250,     0.000,   0.968694,   0.011179,   0.008646,   0.019825,  -0.000000,  -0.000000,   0.068797,   0.000000,   0.000000,   35.0000,    4.2226
    3.500,     0.000,   0.992442,   0.011662,   0.008706,   0.020367,  -0.000000,  -0.000000,   0.076035,   0.000000,   0.000000,   35.0000,    4.2152
    3.750,     0.000,   1.016166,   0.012155,   0.008772,   0.020927,  -0.000000,  -0.000000,   0.083275,   0.000000,   0.000000,   35.0000,    4.2081
    4.000,     0.000,   1.039864,   0.012658,   0.008845,   0.021503,  -0.000000,  -0.000000,   0.090517,   0.000000,   0.000000,   35.0000,    4.2014
    4.250,     0.000,   1.063538,   0.013173,   0.008924,   0.022096,  -0.000000,  -0.000000,   0.097761,   0.000000,   0.000000,   35.0000,    4.1949
    4.500,     0.000,   1.087185,   0.013697,   0.009015,   0.022712,  -0.000000,  -0.000000,   0.105006,   0.000000,   0.000000,   35.0000,    4.1888
    4.750,     0.000,   1.110805,   0.014232,   0.009121,   0.023353,  -0.000000,  -0.000000,   0.112251,   0.000000,   0.000000,   35.0000,    4.1830
    5.000,     0.000,   1.134399,   0.014777,   0.009250,   0.024027,  -0.000000,  -0.000000,   0.119497,   0.000000,   0.000000,   35.0000,    4.1774
    5.250,     0.000,   1.157964,   0.015332,   0.009409,   0.024741,  -0.000000,  -0.000000,   0.126743,   0.000000,   0.000000,   35.0000,    4.1721
    5.500,     0.000,   1.181502,   0.015897,   0.009601,   0.025499,  -0.000000,  -0.000000,   0.133987,   0.000000,   0.000000,   35.0000,    4.1670
    5.750,     0.000,   1.205010,   0.016472,   0.009829,   0.026301,  -0.000000,  -0.000000,   0.141231,   0.000000,   0.000000,   35.0000,    4.1621
    6.000,     0.000,   1.228489,   0.017057,   0.010086,   0.027143,  -0.000000,  -0.000000,   0.148473,   0.000000,   0.000000,   35.0000,    4.1575
    6.250,     0.000,   1.251937,   0.017652,   0.010411,   0.028063,  -0.000000,  -0.000000,   0.155713,   0.000000,   0.000000,   35.0000,    4.1530
    6.500,     0.000,   1.275355,   0.018256,   0.010807,   0.029063,  -0.000000,  -0.000000,   0.162950,   0.000000,   0.000000,   35.0000,    4.1487
    6.750,     0.000,   1.298742,   0.018870,   0.011295,   0.030165,  -0.000000,  -0.000000,   0.170186,   0.000000,   0.000000,   35.0000,    4.1446
    7.000,     0.000,   1.322096,   0.019493,   0.011959,   0.031453,  -0.000000,  -0.000000,   0.177420,   0.000000,   0.000000,   35.0000,    4.1407
    7.250,     0.000,   1.345419,   0.020126,   0.012867,   0.032993,  -0.000000,  -0.000000,   0.184650,   0.000000,   0.000000,   35.0000,    4.1369
    7.500,     0.000,   1.368708,   0.020768,   0.013906,   0.034674,  -0.000000,  -0.000000,   0.191875,   0.000000,   0.000000,   35.0000,    4.1333
    7.750,     0.000,   1.391964,   0.021419,   0.015018,   0.036437,  -0.000000,  -0.000000,   0.199101,   0.000000,   0.000000,   35.0000,    4.1298
    8.000,     0.000,   1.415186,   0.022079,   0.016169,   0.038248,  -0.000000,  -0.000000,   0.206326,   0.000000,   0.000000,   35.0000,    4.1265
    8.250,     0.000,   1.438373,   0.022748,   0.017438,   0.040186,  -0.000000,  -0.000000,   0.213541,   0.000000,   0.000000,   35.0000,    4.1233
    8.500,     0.000,   1.461524,   0.023425,   0.018712,   0.042137,  -0.000000,  -0.000000,   0.220744,   0.000000,   0.000000,   35.0000,    4.1202
    8.750,     0.000,   1.484640,   0.024112,   0.020140,   0.044251,  -0.000000,  -0.000000,   0.227942,   0.000000,   0.000000,   35.0000,    4.1172
    9.000,     0.000,   1.507720,   0.024806,   0.021670,   0.046477,  -0.000000,  -0.000000,   0.235131,   0.000000,   0.000000,   35.0000,    4.1144
    9.250,     0.000,   1.530763,   0.025510,   0.023353,   0.048863,  -0.000000,  -0.000000,   0.242304,   0.000000,   0.000000,   35.0000,    4.1116
    9.500,     0.000,   1.553768,   0.026221,   0.025285,   0.051506,  -0.000000,  -0.000000,   0.249469,   0.000000,   0.000000,   35.0000,    4.1090
    9.750,     0.000,   1.576735,   0.026941,   0.027591,   0.054531,  -0.000000,  -0.000000,   0.256604,   0.000000,   0.000000,   35.0000,    4.1064
   10.000,     0.000,   1.599663,   0.027668,   0.030524,   0.058192,  -0.000000,  -0.000000,   0.263724,   0.000000,   0.000000,   35.0000,    4.1040
   10.250,     0.000,   1.622553,   0.028404,   0.034222,   0.062626,  -0.000000,  -0.000000,   0.270805,   0.000000,   0.000000,   35.0000,    4.1016
   10.500,     0.000,   1.645402,   0.029147,   0.039785,   0.068933,  -0.000000,  -0.000000,   0.277837,   0.000000,   0.000000,   35.0000,    4.0993


