xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-20.0 m/s-VLM1-proj_area
Freestream speed :, 20.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.000,     0.000,   0.281305,   0.002279,   0.008428,   0.010707,  -0.000000,   0.000000,  -0.139684,   0.000000,   0.000000,   20.0000,    5.0250
   -3.850,     0.000,   0.295793,   0.002369,   0.008225,   0.010594,  -0.000000,   0.000000,  -0.135518,   0.000000,   0.000000,   20.0000,    4.9698
   -3.700,     0.000,   0.310280,   0.002464,   0.008051,   0.010516,  -0.000000,   0.000000,  -0.131338,   0.000000,   0.000000,   20.0000,    4.9199
   -3.550,     0.000,   0.324763,   0.002564,   0.007886,   0.010450,  -0.000000,   0.000000,  -0.127151,   0.000000,   0.000000,   20.0000,    4.8743
   -3.400,     0.000,   0.339244,   0.002668,   0.007740,   0.010408,  -0.000000,   0.000000,  -0.122957,   0.000000,   0.000000,   20.0000,    4.8327
   -3.250,     0.000,   0.353722,   0.002776,   0.007630,   0.010407,  -0.000000,   0.000000,  -0.118753,   0.000000,   0.000000,   20.0000,    4.7945
   -3.100,     0.000,   0.368198,   0.002889,   0.007529,   0.010418,  -0.000000,   0.000000,  -0.114540,   0.000000,   0.000000,   20.0000,    4.7593
   -2.950,     0.000,   0.382670,   0.003006,   0.007430,   0.010436,  -0.000000,   0.000000,  -0.110321,   0.000000,   0.000000,   20.0000,    4.7267
   -2.800,     0.000,   0.397139,   0.003127,   0.007337,   0.010464,  -0.000000,   0.000000,  -0.106095,   0.000000,   0.000000,   20.0000,    4.6966
   -2.650,     0.000,   0.411605,   0.003253,   0.007252,   0.010505,  -0.000000,   0.000000,  -0.101863,   0.000000,   0.000000,   20.0000,    4.6686
   -2.500,     0.000,   0.426067,   0.003383,   0.007170,   0.010553,  -0.000000,   0.000000,  -0.097625,   0.000000,   0.000000,   20.0000,    4.6424
   -2.350,     0.000,   0.440526,   0.003518,   0.007089,   0.010607,  -0.000000,   0.000000,  -0.093381,   0.000000,   0.000000,   20.0000,    4.6180
