xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-30.0 m/s-VLM1-proj_area
Freestream speed :, 30.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -5.000,     0.000,   0.244443,   0.002212,   0.014958,   0.017170,  -0.000000,   0.000000,  -0.181621,   0.000000,   0.000000,   30.0000,    5.3584
   -4.500,     0.000,   0.292792,   0.002492,   0.014000,   0.016492,  -0.000000,   0.000000,  -0.168743,   0.000000,   0.000000,   30.0000,    5.1185
   -4.000,     0.000,   0.341116,   0.002820,   0.013329,   0.016149,  -0.000000,   0.000000,  -0.155758,   0.000000,   0.000000,   30.0000,    4.9467
   -3.500,     0.000,   0.389409,   0.003195,   0.012756,   0.015951,  -0.000000,   0.000000,  -0.142681,   0.000000,   0.000000,   30.0000,    4.8175
   -3.000,     0.000,   0.437668,   0.003619,   0.012296,   0.015914,  -0.000000,   0.000000,  -0.129519,   0.000000,   0.000000,   30.0000,    4.7169
   -2.500,     0.000,   0.485886,   0.004089,   0.011831,   0.015920,  -0.000000,   0.000000,  -0.116283,   0.000000,   0.000000,   30.0000,    4.6363
   -2.000,     0.000,   0.534059,   0.004607,   0.011340,   0.015947,  -0.000000,   0.000000,  -0.102985,   0.000000,   0.000000,   30.0000,    4.5704
   -1.500,     0.000,   0.582183,   0.005172,   0.010874,   0.016046,  -0.000000,   0.000000,  -0.089623,   0.000000,   0.000000,   30.0000,    4.5154
   -1.000,     0.000,   0.630252,   0.005784,   0.010477,   0.016261,  -0.000000,   0.000000,  -0.076199,   0.000000,   0.000000,   30.0000,    4.4689
   -0.500,     0.000,   0.678261,   0.006442,   0.010197,   0.016639,  -0.000000,   0.000000,  -0.062712,   0.000000,   0.000000,   30.0000,    4.4291
    0.000,     0.000,   0.726205,   0.007146,   0.009885,   0.017030,  -0.000000,   0.000000,  -0.049179,   0.000000,   0.000000,   30.0000,    4.3946
    0.500,     0.000,   0.774080,   0.007895,   0.009674,   0.017569,  -0.000000,   0.000000,  -0.035595,   0.000000,   0.000000,   30.0000,    4.3644
    1.000,     0.000,   0.821881,   0.008690,   0.009488,   0.018177,  -0.000000,   0.000000,  -0.021969,   0.000000,   0.000000,   30.0000,    4.3378
    1.500,     0.000,   0.869602,   0.009529,   0.009341,   0.018870,  -0.000000,   0.000000,  -0.008304,   0.000000,   0.000000,   30.0000,    4.3143
    2.000,     0.000,   0.917240,   0.010412,   0.009293,   0.019705,  -0.000000,   0.000000,   0.005398,   0.000000,   0.000000,   30.0000,    4.2933
    2.500,     0.000,   0.964789,   0.011339,   0.009301,   0.020640,  -0.000000,   0.000000,   0.019131,   0.000000,   0.000000,   30.0000,    4.2744
    3.000,     0.000,   1.012245,   0.012309,   0.009381,   0.021690,  -0.000000,   0.000000,   0.032890,   0.000000,   0.000000,   30.0000,    4.2574
    3.500,     0.000,   1.059602,   0.013321,   0.009425,   0.022747,  -0.000000,   0.000000,   0.046666,   0.000000,   0.000000,   30.0000,    4.2420
    4.000,     0.000,   1.106857,   0.014375,   0.009713,   0.024089,  -0.000000,   0.000000,   0.060467,   0.000000,   0.000000,   30.0000,    4.2280
    4.500,     0.000,   1.154003,   0.015470,   0.010131,   0.025601,  -0.000000,   0.000000,   0.074283,   0.000000,   0.000000,   30.0000,    4.2152
    5.000,     0.000,   1.201038,   0.016606,   0.010664,   0.027270,  -0.000000,   0.000000,   0.088110,   0.000000,   0.000000,   30.0000,    4.2035
    5.500,     0.000,   1.247955,   0.017781,   0.011317,   0.029097,  -0.000000,   0.000000,   0.101942,   0.000000,   0.000000,   30.0000,    4.1928
    6.000,     0.000,   1.294751,   0.018994,   0.012062,   0.031057,  -0.000000,   0.000000,   0.115773,   0.000000,   0.000000,   30.0000,    4.1829
    6.500,     0.000,   1.341420,   0.020246,   0.012983,   0.033230,  -0.000000,   0.000000,   0.129600,   0.000000,   0.000000,   30.0000,    4.1738
    7.000,     0.000,   1.387959,   0.021535,   0.014305,   0.035840,  -0.000000,   0.000000,   0.143422,   0.000000,   0.000000,   30.0000,    4.1655
    7.500,     0.000,   1.434362,   0.022861,   0.016073,   0.038934,  -0.000000,   0.000000,   0.157231,   0.000000,   0.000000,   30.0000,    4.1577
    8.000,     0.000,   1.480625,   0.024222,   0.018156,   0.042377,  -0.000000,   0.000000,   0.171035,   0.000000,   0.000000,   30.0000,    4.1505
    8.500,     0.000,   1.526744,   0.025617,   0.020889,   0.046506,  -0.000000,   0.000000,   0.184811,   0.000000,   0.000000,   30.0000,    4.1439


