time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
17608.0,1319.894,40048.0,38.52366666666667,152.65266666666665,0.2861214336967015,-0.5532282628949421,0.782350953417703,1032.624
17616.0,1319.8980000000001,40056.0,38.511,152.702,0.2855656532155719,-0.5533207066808876,0.7824886281996224,1032.808
17624.0,1319.902,40064.0,38.49833333333333,152.75133333333335,0.28500991178835094,-0.5534125765869006,0.7826262647380577,1032.992
17632.0,1319.9060000000002,40072.0,38.48566666666667,152.80066666666664,0.28445421001833154,-0.5535038727443732,0.7827638630262819,1033.176
17640.0,1319.91,40080.0,38.473,152.85,0.2838985485086055,-0.5535945952853395,0.7829014230575699,1033.36
17648.0,1319.9153333333334,40088.0,38.4606,152.89933333333335,0.28334458809769736,-0.5536879886342856,0.7830360500244324,1033.54
17656.0,1319.9206666666666,40096.0,38.4482,152.94866666666667,0.282790664140473,-0.5537808126170886,0.7831706403154726,1033.72
17664.0,1319.9260000000002,40104.0,38.43579999999999,152.99800000000002,0.2822367772325853,-0.5538730673615061,0.7833051939243865,1033.9
17672.0,1319.9313333333334,40112.0,38.42340000000001,153.0473333333333,0.2816829279694934,-0.5539647529959258,0.7834397108448715,1034.08
17680.0,1319.9366666666667,40120.0,38.411,153.09666666666666,0.2811291169464589,-0.554055869649366,0.783574191070628,1034.26
17688.0,1319.942,40128.0,38.3986,153.146,0.2805753447585498,-0.5541464174514739,0.7837086345953563,1034.44
17696.0,1319.9473333333333,40136.0,38.3862,153.19533333333334,0.28002161200063524,-0.5542363965325267,0.78384304141276,1034.6200000000001
17704.0,1319.952,40144.0,38.373866666666665,153.24533333333335,0.2794618800203952,-0.5543298732836076,0.7839766891948037,1034.7993333333334
17712.0,1319.9560000000001,40152.0,38.361599999999996,153.29600000000002,0.27889614424617604,-0.5544268297900412,0.7841095785243162,1034.978
17720.0,1319.96,40160.0,38.349333333333334,153.34666666666666,0.27833044282809616,-0.554523193907928,0.7842424319132868,1035.1566666666668
17728.0,1319.964,40168.0,38.337066666666665,153.39733333333334,0.27776477639729535,-0.5546189657695271,0.7843752493556262,1035.3353333333334
17736.0,1319.968,40176.0,38.324799999999996,153.44800000000004,0.2771991455847052,-0.5547141455077772,0.7845080308452463,1035.5140000000001
17744.0,1319.972,40184.0,38.31253333333333,153.4986666666667,0.27663355102104814,-0.5548087332562972,0.7846407763760611,1035.6926666666668
17752.0,1319.976,40192.0,38.30026666666665,153.54933333333338,0.276067993336836,-0.5549027291493853,0.784773485941986,1035.8713333333335
17760.0,1319.98,40200.0,38.288,153.60000000000002,0.27550247316236964,-0.5549961333220192,0.784906159536938,1036.0500000000002
17768.0,1319.984,40208.0,38.275999999999996,153.64933333333337,0.27495153031792674,-0.5550858217715575,0.7850359141109563,1036.226
17776.0,1319.988,40216.0,38.263999999999996,153.6986666666667,0.27440062528868037,-0.5551749486737005,0.7851656342494463,1036.402
17784.0,1319.992,40224.0,38.251999999999995,153.74800000000002,0.27384975865727806,-0.5552635141562363,0.7852953199467176,1036.578
17792.0,1319.996,40232.0,38.239999999999995,153.79733333333334,0.27329893100617364,-0.555351518347565,0.7854249711970819,1036.754
17800.0,1320.0,40240.0,38.22800000000001,153.84666666666664,0.27274814291762695,-0.5554389613766976,0.7855545879948517,1036.9299999999998
17808.0,1320.004,40248.0,38.21600000000001,153.89599999999996,0.2721973949737017,-0.5555258433732566,0.7856841703343416,1037.1059999999998
17816.0,1320.008,40256.0,38.20400000000001,153.9453333333333,0.2716466877562664,-0.555612164467475,0.7858137182098675,1037.2819999999997
17824.0,1320.012,40264.0,38.19200000000001,153.9953333333333,0.271089555989687,-0.5557010790980267,0.7859432316157465,1037.4566666666665
17832.0,1320.016,40272.0,38.18000000000001,154.046,0.2705259971716392,-0.5557925679502078,0.786072710546298,1037.6299999999999
17840.0,1320.02,40280.0,38.16800000000001,154.09666666666664,0.2699624767461365,-0.5558834703685529,0.786202154995842,1037.803333333333
17848.0,1320.024,40288.0,38.156000000000006,154.1473333333333,0.2693989953342783,-0.5559737864886098,0.7863315649587006,1037.9766666666665
