xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-15.0 m/s-VLM1-proj_area
Freestream speed :, 15.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -5.000,     0.000,   0.174171,   0.001617,   0.011131,   0.012748,  -0.000000,  -0.000000,  -0.164974,   0.000000,   0.000000,   15.0000,    5.6743
   -4.750,     0.000,   0.198389,   0.001717,   0.010652,   0.012369,  -0.000000,  -0.000000,  -0.158179,   0.000000,   0.000000,   15.0000,    5.4582
   -4.500,     0.000,   0.222603,   0.001829,   0.010215,   0.012044,  -0.000000,  -0.000000,  -0.151356,   0.000000,   0.000000,   15.0000,    5.2890
   -4.250,     0.000,   0.246812,   0.001954,   0.009816,   0.011769,  -0.000000,  -0.000000,  -0.144507,   0.000000,   0.000000,   15.0000,    5.1531
   -4.000,     0.000,   0.271016,   0.002090,   0.009430,   0.011520,  -0.000000,  -0.000000,  -0.137637,   0.000000,   0.000000,   15.0000,    5.0415
   -3.750,     0.000,   0.295214,   0.002238,   0.009104,   0.011342,  -0.000000,  -0.000000,  -0.130742,   0.000000,   0.000000,   15.0000,    4.9481
   -3.500,     0.000,   0.319405,   0.002398,   0.008794,   0.011192,  -0.000000,  -0.000000,  -0.123826,   0.000000,   0.000000,   15.0000,    4.8690
   -3.250,     0.000,   0.343590,   0.002571,   0.008522,   0.011093,  -0.000000,  -0.000000,  -0.116888,   0.000000,   0.000000,   15.0000,    4.8010
   -3.000,     0.000,   0.367766,   0.002755,   0.008290,   0.011045,  -0.000000,  -0.000000,  -0.109942,   0.000000,   0.000000,   15.0000,    4.7419
   -2.750,     0.000,   0.391934,   0.002951,   0.008046,   0.010997,  -0.000000,  -0.000000,  -0.102966,   0.000000,   0.000000,   15.0000,    4.6902
   -2.500,     0.000,   0.416093,   0.003159,   0.007796,   0.010955,  -0.000000,  -0.000000,  -0.095973,   0.000000,   0.000000,   15.0000,    4.6444
   -2.250,     0.000,   0.440242,   0.003379,   0.007550,   0.010930,  -0.000000,  -0.000000,  -0.088964,   0.000000,   0.000000,   15.0000,    4.6038
   -2.000,     0.000,   0.464381,   0.003612,   0.007396,   0.011008,  -0.000000,  -0.000000,  -0.081932,   0.000000,   0.000000,   15.0000,    4.5673
   -1.750,     0.000,   0.488510,   0.003855,   0.007266,   0.011121,  -0.000000,  -0.000000,  -0.074883,   0.000000,   0.000000,   15.0000,    4.5345
   -1.500,     0.000,   0.512626,   0.004111,   0.007146,   0.011257,  -0.000000,  -0.000000,  -0.067819,   0.000000,   0.000000,   15.0000,    4.5048
   -1.250,     0.000,   0.536731,   0.004379,   0.007036,   0.011415,  -0.000000,  -0.000000,  -0.060740,   0.000000,   0.000000,   15.0000,    4.4778
   -1.000,     0.000,   0.560822,   0.004658,   0.006925,   0.011583,  -0.000000,  -0.000000,  -0.053649,   0.000000,   0.000000,   15.0000,    4.4531
   -0.750,     0.000,   0.584901,   0.004949,   0.006806,   0.011755,  -0.000000,  -0.000000,  -0.046545,   0.000000,   0.000000,   15.0000,    4.4305
   -0.500,     0.000,   0.608965,   0.005252,   0.006686,   0.011938,  -0.000000,  -0.000000,  -0.039429,   0.000000,   0.000000,   15.0000,    4.4097
   -0.250,     0.000,   0.633015,   0.005566,   0.006606,   0.012172,  -0.000000,  -0.000000,  -0.032299,   0.000000,   0.000000,   15.0000,    4.3905
    0.000,     0.000,   0.657050,   0.005892,   0.006540,   0.012433,  -0.000000,  -0.000000,  -0.025156,   0.000000,   0.000000,   15.0000,    4.3727
    0.250,     0.000,   0.681069,   0.006230,   0.006464,   0.012694,  -0.000000,  -0.000000,  -0.018004,   0.000000,   0.000000,   15.0000,    4.3562
    0.500,     0.000,   0.705071,   0.006579,   0.006375,   0.012954,  -0.000000,  -0.000000,  -0.010844,   0.000000,   0.000000,   15.0000,    4.3408
    0.750,     0.000,   0.729057,   0.006940,   0.006265,   0.013204,  -0.000000,  -0.000000,  -0.003675,   0.000000,   0.000000,   15.0000,    4.3265
    1.000,     0.000,   0.753024,   0.007312,   0.006085,   0.013397,  -0.000000,  -0.000000,   0.003497,   0.000000,   0.000000,   15.0000,    4.3131
    1.250,     0.000,   0.776974,   0.007695,   0.005906,   0.013601,  -0.000000,  -0.000000,   0.010678,   0.000000,   0.000000,   15.0000,    4.3005
    1.500,     0.000,   0.800905,   0.008089,   0.005787,   0.013876,  -0.000000,  -0.000000,   0.017871,   0.000000,   0.000000,   15.0000,    4.2887
    1.750,     0.000,   0.824816,   0.008495,   0.005684,   0.014179,  -0.000000,  -0.000000,   0.025072,   0.000000,   0.000000,   15.0000,    4.2777
    2.000,     0.000,   0.848707,   0.008912,   0.005641,   0.014553,  -0.000000,  -0.000000,   0.032283,   0.000000,   0.000000,   15.0000,    4.2672
    2.250,     0.000,   0.872578,   0.009340,   0.005626,   0.014966,  -0.000000,  -0.000000,   0.039503,   0.000000,   0.000000,   15.0000,    4.2574
    2.500,     0.000,   0.896427,   0.009779,   0.005626,   0.015405,  -0.000000,  -0.000000,   0.046728,   0.000000,   0.000000,   15.0000,    4.2481
    2.750,     0.000,   0.920255,   0.010229,   0.005633,   0.015862,  -0.000000,  -0.000000,   0.053959,   0.000000,   0.000000,   15.0000,    4.2393
    3.000,     0.000,   0.944060,   0.010690,   0.005611,   0.016301,  -0.000000,  -0.000000,   0.061191,   0.000000,   0.000000,   15.0000,    4.2310
    3.250,     0.000,   0.967842,   0.011161,   0.005555,   0.016716,  -0.000000,  -0.000000,   0.068426,   0.000000,   0.000000,   15.0000,    4.2231
    3.500,     0.000,   0.991600,   0.011644,   0.005632,   0.017276,  -0.000000,  -0.000000,   0.075671,   0.000000,   0.000000,   15.0000,    4.2156
    3.750,     0.000,   1.015334,   0.012136,   0.005763,   0.017900,  -0.000000,  -0.000000,   0.082919,   0.000000,   0.000000,   15.0000,    4.2085
    4.000,     0.000,   1.039044,   0.012640,   0.005938,   0.018578,  -0.000000,  -0.000000,   0.090172,   0.000000,   0.000000,   15.0000,    4.2018
    4.250,     0.000,   1.062727,   0.013154,   0.006133,   0.019287,  -0.000000,  -0.000000,   0.097429,   0.000000,   0.000000,   15.0000,    4.1953
    4.500,     0.000,   1.086385,   0.013678,   0.006349,   0.020027,  -0.000000,  -0.000000,   0.104687,   0.000000,   0.000000,   15.0000,    4.1892
    4.750,     0.000,   1.110017,   0.014213,   0.006574,   0.020788,  -0.000000,  -0.000000,   0.111945,   0.000000,   0.000000,   15.0000,    4.1833
    5.000,     0.000,   1.133621,   0.014758,   0.006837,   0.021595,  -0.000000,  -0.000000,   0.119205,   0.000000,   0.000000,   15.0000,    4.1777
    5.250,     0.000,   1.157197,   0.015313,   0.007113,   0.022427,  -0.000000,  -0.000000,   0.126462,   0.000000,   0.000000,   15.0000,    4.1724
    5.500,     0.000,   1.180745,   0.015878,   0.007420,   0.023299,  -0.000000,  -0.000000,   0.133720,   0.000000,   0.000000,   15.0000,    4.1673
    5.750,     0.000,   1.204264,   0.016453,   0.007740,   0.024193,  -0.000000,  -0.000000,   0.140975,   0.000000,   0.000000,   15.0000,    4.1624
    6.000,     0.000,   1.227753,   0.017038,   0.008124,   0.025162,  -0.000000,  -0.000000,   0.148229,   0.000000,   0.000000,   15.0000,    4.1577
    6.250,     0.000,   1.251213,   0.017633,   0.008543,   0.026176,  -0.000000,  -0.000000,   0.155481,   0.000000,   0.000000,   15.0000,    4.1532
