xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-28.0 m/s-VLM1-proj_area
Freestream speed :, 28.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.000,     0.000,   0.281305,   0.002279,   0.007630,   0.009908,  -0.000000,   0.000000,  -0.139751,   0.000000,   0.000000,   28.0000,    5.0250
   -3.850,     0.000,   0.295793,   0.002369,   0.007507,   0.009877,  -0.000000,   0.000000,  -0.135575,   0.000000,   0.000000,   28.0000,    4.9698
   -3.700,     0.000,   0.310280,   0.002464,   0.007393,   0.009857,  -0.000000,   0.000000,  -0.131390,   0.000000,   0.000000,   28.0000,    4.9199
   -3.550,     0.000,   0.324763,   0.002564,   0.007280,   0.009844,  -0.000000,   0.000000,  -0.127198,   0.000000,   0.000000,   28.0000,    4.8743
   -3.400,     0.000,   0.339244,   0.002668,   0.007171,   0.009839,  -0.000000,   0.000000,  -0.123000,   0.000000,   0.000000,   28.0000,    4.8327
   -3.250,     0.000,   0.353722,   0.002776,   0.007081,   0.009858,  -0.000000,   0.000000,  -0.118794,   0.000000,   0.000000,   28.0000,    4.7945
   -3.100,     0.000,   0.368198,   0.002889,   0.007002,   0.009891,  -0.000000,   0.000000,  -0.114580,   0.000000,   0.000000,   28.0000,    4.7593
   -2.950,     0.000,   0.382670,   0.003006,   0.006923,   0.009929,  -0.000000,   0.000000,  -0.110360,   0.000000,   0.000000,   28.0000,    4.7267
   -2.800,     0.000,   0.397139,   0.003127,   0.006839,   0.009966,  -0.000000,   0.000000,  -0.106133,   0.000000,   0.000000,   28.0000,    4.6966
   -2.650,     0.000,   0.411605,   0.003253,   0.006735,   0.009988,  -0.000000,   0.000000,  -0.101902,   0.000000,   0.000000,   28.0000,    4.6686
   -2.500,     0.000,   0.426067,   0.003383,   0.006624,   0.010008,  -0.000000,   0.000000,  -0.097667,   0.000000,   0.000000,   28.0000,    4.6424
   -2.350,     0.000,   0.440526,   0.003518,   0.006514,   0.010032,  -0.000000,   0.000000,  -0.093425,   0.000000,   0.000000,   28.0000,    4.6180
   -2.200,     0.000,   0.454981,   0.003657,   0.006417,   0.010074,  -0.000000,   0.000000,  -0.089178,   0.000000,   0.000000,   28.0000,    4.5952
   -2.050,     0.000,   0.469432,   0.003800,   0.006362,   0.010162,  -0.000000,   0.000000,  -0.084921,   0.000000,   0.000000,   28.0000,    4.5738
   -1.900,     0.000,   0.483879,   0.003948,   0.006316,   0.010264,  -0.000000,   0.000000,  -0.080658,   0.000000,   0.000000,   28.0000,    4.5536
   -1.750,     0.000,   0.498322,   0.004099,   0.006271,   0.010371,  -0.000000,   0.000000,  -0.076389,   0.000000,   0.000000,   28.0000,    4.5347
   -1.600,     0.000,   0.512761,   0.004256,   0.006232,   0.010487,  -0.000000,   0.000000,  -0.072115,   0.000000,   0.000000,   28.0000,    4.5168
   -1.450,     0.000,   0.527195,   0.004416,   0.006200,   0.010616,  -0.000000,   0.000000,  -0.067835,   0.000000,   0.000000,   28.0000,    4.4999
   -1.300,     0.000,   0.541625,   0.004581,   0.006170,   0.010752,  -0.000000,   0.000000,  -0.063550,   0.000000,   0.000000,   28.0000,    4.4839
   -1.150,     0.000,   0.556051,   0.004750,   0.006141,   0.010891,  -0.000000,   0.000000,  -0.059261,   0.000000,   0.000000,   28.0000,    4.4687
   -1.000,     0.000,   0.570471,   0.004924,   0.006110,   0.011033,  -0.000000,   0.000000,  -0.054967,   0.000000,   0.000000,   28.0000,    4.4543
   -0.850,     0.000,   0.584887,   0.005101,   0.006078,   0.011179,  -0.000000,   0.000000,  -0.050668,   0.000000,   0.000000,   28.0000,    4.4407
   -0.700,     0.000,   0.599297,   0.005283,   0.006046,   0.011329,  -0.000000,   0.000000,  -0.046365,   0.000000,   0.000000,   28.0000,    4.4277
   -0.550,     0.000,   0.613702,   0.005470,   0.006014,   0.011484,  -0.000000,   0.000000,  -0.042058,   0.000000,   0.000000,   28.0000,    4.4153
   -0.400,     0.000,   0.628102,   0.005660,   0.005973,   0.011633,  -0.000000,   0.000000,  -0.037748,   0.000000,   0.000000,   28.0000,    4.4035
   -0.250,     0.000,   0.642497,   0.005855,   0.005926,   0.011781,  -0.000000,   0.000000,  -0.033434,   0.000000,   0.000000,   28.0000,    4.3922
   -0.100,     0.000,   0.656886,   0.006054,   0.005880,   0.011934,  -0.000000,   0.000000,  -0.029116,   0.000000,   0.000000,   28.0000,    4.3815
    0.050,     0.000,   0.671269,   0.006257,   0.005836,   0.012093,  -0.000000,   0.000000,  -0.024794,   0.000000,   0.000000,   28.0000,    4.3712
    0.200,     0.000,   0.685647,   0.006464,   0.005810,   0.012274,  -0.000000,   0.000000,  -0.020467,   0.000000,   0.000000,   28.0000,    4.3613
    0.350,     0.000,   0.700018,   0.006676,   0.005790,   0.012466,  -0.000000,   0.000000,  -0.016136,   0.000000,   0.000000,   28.0000,    4.3518
    0.500,     0.000,   0.714383,   0.006892,   0.005771,   0.012663,  -0.000000,   0.000000,  -0.011802,   0.000000,   0.000000,   28.0000,    4.3428
    0.650,     0.000,   0.728743,   0.007112,   0.005749,   0.012861,  -0.000000,   0.000000,  -0.007464,   0.000000,   0.000000,   28.0000,    4.3341
    0.800,     0.000,   0.743095,   0.007336,   0.005722,   0.013058,  -0.000000,   0.000000,  -0.003124,   0.000000,   0.000000,   28.0000,    4.3257
    0.950,     0.000,   0.757442,   0.007564,   0.005694,   0.013258,  -0.000000,   0.000000,   0.001219,   0.000000,   0.000000,   28.0000,    4.3177
    1.100,     0.000,   0.771781,   0.007797,   0.005665,   0.013462,  -0.000000,   0.000000,   0.005565,   0.000000,   0.000000,   28.0000,    4.3100
    1.250,     0.000,   0.786114,   0.008033,   0.005627,   0.013660,  -0.000000,   0.000000,   0.009913,   0.000000,   0.000000,   28.0000,    4.3026
    1.400,     0.000,   0.800440,   0.008274,   0.005579,   0.013853,  -0.000000,   0.000000,   0.014264,   0.000000,   0.000000,   28.0000,    4.2954
    1.550,     0.000,   0.814759,   0.008519,   0.005529,   0.014048,  -0.000000,   0.000000,   0.018617,   0.000000,   0.000000,   28.0000,    4.2885
    1.700,     0.000,   0.829071,   0.008768,   0.005479,   0.014247,  -0.000000,   0.000000,   0.022972,   0.000000,   0.000000,   28.0000,    4.2819
    1.850,     0.000,   0.843375,   0.009021,   0.005445,   0.014466,  -0.000000,   0.000000,   0.027331,   0.000000,   0.000000,   28.0000,    4.2755
    2.000,     0.000,   0.857672,   0.009278,   0.005421,   0.014699,  -0.000000,   0.000000,   0.031692,   0.000000,   0.000000,   28.0000,    4.2693
    2.150,     0.000,   0.871962,   0.009539,   0.005398,   0.014936,  -0.000000,   0.000000,   0.036056,   0.000000,   0.000000,   28.0000,    4.2633
    2.300,     0.000,   0.886244,   0.009804,   0.005390,   0.015193,  -0.000000,   0.000000,   0.040423,   0.000000,   0.000000,   28.0000,    4.2575
    2.450,     0.000,   0.900518,   0.010073,   0.005412,   0.015485,  -0.000000,   0.000000,   0.044793,   0.000000,   0.000000,   28.0000,    4.2519
    2.600,     0.000,   0.914784,   0.010346,   0.005448,   0.015794,  -0.000000,   0.000000,   0.049166,   0.000000,   0.000000,   28.0000,    4.2465
    2.750,     0.000,   0.929042,   0.010623,   0.005487,   0.016110,  -0.000000,   0.000000,   0.053541,   0.000000,   0.000000,   28.0000,    4.2413
