xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-17.0 m/s-VLM1-proj_area
Freestream speed :, 17.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.000,     0.000,   0.281305,   0.002279,   0.008912,   0.011190,  -0.000000,   0.000000,  -0.139698,   0.000000,   0.000000,   17.0000,    5.0250
   -3.850,     0.000,   0.295793,   0.002369,   0.008744,   0.011114,  -0.000000,   0.000000,  -0.135525,   0.000000,   0.000000,   17.0000,    4.9698
   -3.700,     0.000,   0.310280,   0.002464,   0.008581,   0.011045,  -0.000000,   0.000000,  -0.131345,   0.000000,   0.000000,   17.0000,    4.9199
   -3.550,     0.000,   0.324763,   0.002564,   0.008421,   0.010985,  -0.000000,   0.000000,  -0.127159,   0.000000,   0.000000,   17.0000,    4.8743
   -3.400,     0.000,   0.339244,   0.002668,   0.008278,   0.010946,  -0.000000,   0.000000,  -0.122964,   0.000000,   0.000000,   17.0000,    4.8327
   -3.250,     0.000,   0.353722,   0.002776,   0.008155,   0.010931,  -0.000000,   0.000000,  -0.118761,   0.000000,   0.000000,   17.0000,    4.7945
   -3.100,     0.000,   0.368198,   0.002889,   0.008036,   0.010924,  -0.000000,   0.000000,  -0.114551,   0.000000,   0.000000,   17.0000,    4.7593
   -2.950,     0.000,   0.382670,   0.003006,   0.007917,   0.010923,  -0.000000,   0.000000,  -0.110334,   0.000000,   0.000000,   17.0000,    4.7267
   -2.800,     0.000,   0.397139,   0.003127,   0.007796,   0.010923,  -0.000000,   0.000000,  -0.106111,   0.000000,   0.000000,   17.0000,    4.6966
   -2.650,     0.000,   0.411605,   0.003253,   0.007672,   0.010925,  -0.000000,   0.000000,  -0.101882,   0.000000,   0.000000,   17.0000,    4.6686
   -2.500,     0.000,   0.426067,   0.003383,   0.007547,   0.010930,  -0.000000,   0.000000,  -0.097648,   0.000000,   0.000000,   17.0000,    4.6424
   -2.350,     0.000,   0.440526,   0.003518,   0.007424,   0.010941,  -0.000000,   0.000000,  -0.093408,   0.000000,   0.000000,   17.0000,    4.6180
   -2.200,     0.000,   0.454981,   0.003657,   0.007322,   0.010979,  -0.000000,   0.000000,  -0.089161,   0.000000,   0.000000,   17.0000,    4.5952
   -2.050,     0.000,   0.469432,   0.003800,   0.007236,   0.011036,  -0.000000,   0.000000,  -0.084907,   0.000000,   0.000000,   17.0000,    4.5738
   -1.900,     0.000,   0.483879,   0.003948,   0.007153,   0.011101,  -0.000000,   0.000000,  -0.080646,   0.000000,   0.000000,   17.0000,    4.5536
   -1.750,     0.000,   0.498322,   0.004099,   0.007071,   0.011170,  -0.000000,   0.000000,  -0.076381,   0.000000,   0.000000,   17.0000,    4.5347
   -1.600,     0.000,   0.512761,   0.004256,   0.007005,   0.011261,  -0.000000,   0.000000,  -0.072109,   0.000000,   0.000000,   17.0000,    4.5168
   -1.450,     0.000,   0.527195,   0.004416,   0.006950,   0.011366,  -0.000000,   0.000000,  -0.067831,   0.000000,   0.000000,   17.0000,    4.4999
   -1.300,     0.000,   0.541625,   0.004581,   0.006896,   0.011477,  -0.000000,   0.000000,  -0.063548,   0.000000,   0.000000,   17.0000,    4.4839
   -1.150,     0.000,   0.556051,   0.004750,   0.006842,   0.011592,  -0.000000,   0.000000,  -0.059261,   0.000000,   0.000000,   17.0000,    4.4687
   -1.000,     0.000,   0.570471,   0.004924,   0.006785,   0.011709,  -0.000000,   0.000000,  -0.054969,   0.000000,   0.000000,   17.0000,    4.4543
   -0.850,     0.000,   0.584887,   0.005101,   0.006727,   0.011828,  -0.000000,   0.000000,  -0.050672,   0.000000,   0.000000,   17.0000,    4.4407
   -0.700,     0.000,   0.599297,   0.005283,   0.006669,   0.011952,  -0.000000,   0.000000,  -0.046371,   0.000000,   0.000000,   17.0000,    4.4277
   -0.550,     0.000,   0.613702,   0.005470,   0.006612,   0.012081,  -0.000000,   0.000000,  -0.042066,   0.000000,   0.000000,   17.0000,    4.4153
   -0.400,     0.000,   0.628102,   0.005660,   0.006564,   0.012224,  -0.000000,   0.000000,  -0.037755,   0.000000,   0.000000,   17.0000,    4.4035
   -0.250,     0.000,   0.642497,   0.005855,   0.006521,   0.012376,  -0.000000,   0.000000,  -0.033441,   0.000000,   0.000000,   17.0000,    4.3922
   -0.100,     0.000,   0.656886,   0.006054,   0.006477,   0.012531,  -0.000000,   0.000000,  -0.029122,   0.000000,   0.000000,   17.0000,    4.3815
    0.050,     0.000,   0.671269,   0.006257,   0.006433,   0.012690,  -0.000000,   0.000000,  -0.024800,   0.000000,   0.000000,   17.0000,    4.3712
    0.200,     0.000,   0.685647,   0.006464,   0.006387,   0.012852,  -0.000000,   0.000000,  -0.020474,   0.000000,   0.000000,   17.0000,    4.3613
    0.350,     0.000,   0.700018,   0.006676,   0.006341,   0.013017,  -0.000000,   0.000000,  -0.016145,   0.000000,   0.000000,   17.0000,    4.3518
    0.500,     0.000,   0.714383,   0.006892,   0.006293,   0.013185,  -0.000000,   0.000000,  -0.011812,   0.000000,   0.000000,   17.0000,    4.3428
    0.650,     0.000,   0.728743,   0.007112,   0.006231,   0.013343,  -0.000000,   0.000000,  -0.007477,   0.000000,   0.000000,   17.0000,    4.3341
    0.800,     0.000,   0.743095,   0.007336,   0.006149,   0.013485,  -0.000000,   0.000000,  -0.003140,   0.000000,   0.000000,   17.0000,    4.3257
    0.950,     0.000,   0.757442,   0.007564,   0.006062,   0.013626,  -0.000000,   0.000000,   0.001200,   0.000000,   0.000000,   17.0000,    4.3177
    1.100,     0.000,   0.771781,   0.007797,   0.005974,   0.013771,  -0.000000,   0.000000,   0.005543,   0.000000,   0.000000,   17.0000,    4.3100
    1.250,     0.000,   0.786114,   0.008033,   0.005893,   0.013927,  -0.000000,   0.000000,   0.009889,   0.000000,   0.000000,   17.0000,    4.3026
    1.400,     0.000,   0.800440,   0.008274,   0.005818,   0.014093,  -0.000000,   0.000000,   0.014238,   0.000000,   0.000000,   17.0000,    4.2954
    1.550,     0.000,   0.814759,   0.008519,   0.005744,   0.014263,  -0.000000,   0.000000,   0.018590,   0.000000,   0.000000,   17.0000,    4.2885
    1.700,     0.000,   0.829071,   0.008768,   0.005677,   0.014444,  -0.000000,   0.000000,   0.022945,   0.000000,   0.000000,   17.0000,    4.2819
    1.850,     0.000,   0.843375,   0.009021,   0.005647,   0.014667,  -0.000000,   0.000000,   0.027304,   0.000000,   0.000000,   17.0000,    4.2755
    2.000,     0.000,   0.857672,   0.009278,   0.005636,   0.014914,  -0.000000,   0.000000,   0.031667,   0.000000,   0.000000,   17.0000,    4.2693
    2.150,     0.000,   0.871962,   0.009539,   0.005628,   0.015166,  -0.000000,   0.000000,   0.036032,   0.000000,   0.000000,   17.0000,    4.2633
