xflr5 v6.39

Plane name :, aquilai
Polar name :, T1-35.0 m/s-VLM1-proj_area
Freestream speed :, 35.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -5.000,     0.000,   0.174171,   0.001617,   0.007960,   0.009577,  -0.000000,  -0.000000,  -0.165319,   0.000000,   0.000000,   35.0000,    5.6743
   -4.750,     0.000,   0.198389,   0.001717,   0.007739,   0.009456,  -0.000000,  -0.000000,  -0.158492,   0.000000,   0.000000,   35.0000,    5.4582
   -4.500,     0.000,   0.222603,   0.001829,   0.007531,   0.009361,  -0.000000,  -0.000000,  -0.151641,   0.000000,   0.000000,   35.0000,    5.2890
   -4.250,     0.000,   0.246812,   0.001954,   0.007339,   0.009292,  -0.000000,  -0.000000,  -0.144768,   0.000000,   0.000000,   35.0000,    5.1531
   -4.000,     0.000,   0.271016,   0.002090,   0.007155,   0.009245,  -0.000000,  -0.000000,  -0.137875,   0.000000,   0.000000,   35.0000,    5.0415
   -3.750,     0.000,   0.295214,   0.002238,   0.006980,   0.009218,  -0.000000,  -0.000000,  -0.130963,   0.000000,   0.000000,   35.0000,    4.9481
   -3.500,     0.000,   0.319405,   0.002398,   0.006821,   0.009219,  -0.000000,  -0.000000,  -0.124030,   0.000000,   0.000000,   35.0000,    4.8690
   -3.250,     0.000,   0.343590,   0.002571,   0.006670,   0.009240,  -0.000000,  -0.000000,  -0.117078,   0.000000,   0.000000,   35.0000,    4.8010
   -3.000,     0.000,   0.367766,   0.002755,   0.006560,   0.009314,  -0.000000,  -0.000000,  -0.110106,   0.000000,   0.000000,   35.0000,    4.7419
   -2.750,     0.000,   0.391934,   0.002951,   0.006455,   0.009406,  -0.000000,  -0.000000,  -0.103115,   0.000000,   0.000000,   35.0000,    4.6902
   -2.500,     0.000,   0.416093,   0.003159,   0.006346,   0.009505,  -0.000000,  -0.000000,  -0.096108,   0.000000,   0.000000,   35.0000,    4.6444
   -2.250,     0.000,   0.440242,   0.003379,   0.006237,   0.009616,  -0.000000,  -0.000000,  -0.089086,   0.000000,   0.000000,   35.0000,    4.6038
   -2.000,     0.000,   0.464381,   0.003612,   0.006141,   0.009753,  -0.000000,  -0.000000,  -0.082047,   0.000000,   0.000000,   35.0000,    4.5673
   -1.750,     0.000,   0.488510,   0.003855,   0.006064,   0.009920,  -0.000000,  -0.000000,  -0.074992,   0.000000,   0.000000,   35.0000,    4.5345
   -1.500,     0.000,   0.512626,   0.004111,   0.005992,   0.010103,  -0.000000,  -0.000000,  -0.067922,   0.000000,   0.000000,   35.0000,    4.5048
   -1.250,     0.000,   0.536731,   0.004379,   0.005942,   0.010321,  -0.000000,  -0.000000,  -0.060837,   0.000000,   0.000000,   35.0000,    4.4778
   -1.000,     0.000,   0.560822,   0.004658,   0.005895,   0.010553,  -0.000000,  -0.000000,  -0.053738,   0.000000,   0.000000,   35.0000,    4.4531
   -0.750,     0.000,   0.584901,   0.004949,   0.005857,   0.010806,  -0.000000,  -0.000000,  -0.046627,   0.000000,   0.000000,   35.0000,    4.4305
   -0.500,     0.000,   0.608965,   0.005252,   0.005822,   0.011074,  -0.000000,  -0.000000,  -0.039503,   0.000000,   0.000000,   35.0000,    4.4097
   -0.250,     0.000,   0.633015,   0.005566,   0.005783,   0.011349,  -0.000000,  -0.000000,  -0.032368,   0.000000,   0.000000,   35.0000,    4.3905
    0.000,     0.000,   0.657050,   0.005892,   0.005742,   0.011635,  -0.000000,  -0.000000,  -0.025223,   0.000000,   0.000000,   35.0000,    4.3727
    0.250,     0.000,   0.681069,   0.006230,   0.005702,   0.011932,  -0.000000,  -0.000000,  -0.018067,   0.000000,   0.000000,   35.0000,    4.3562
    0.500,     0.000,   0.705071,   0.006579,   0.005663,   0.012242,  -0.000000,  -0.000000,  -0.010902,   0.000000,   0.000000,   35.0000,    4.3408
    0.750,     0.000,   0.729057,   0.006940,   0.005627,   0.012566,  -0.000000,  -0.000000,  -0.003728,   0.000000,   0.000000,   35.0000,    4.3265
    1.000,     0.000,   0.753024,   0.007312,   0.005608,   0.012919,  -0.000000,  -0.000000,   0.003456,   0.000000,   0.000000,   35.0000,    4.3131
    1.250,     0.000,   0.776974,   0.007695,   0.005592,   0.013287,  -0.000000,  -0.000000,   0.010649,   0.000000,   0.000000,   35.0000,    4.3005
    1.500,     0.000,   0.800905,   0.008089,   0.005561,   0.013650,  -0.000000,  -0.000000,   0.017848,   0.000000,   0.000000,   35.0000,    4.2887
    1.750,     0.000,   0.824816,   0.008495,   0.005524,   0.014019,  -0.000000,  -0.000000,   0.025053,   0.000000,   0.000000,   35.0000,    4.2777
    2.000,     0.000,   0.848707,   0.008912,   0.005484,   0.014396,  -0.000000,  -0.000000,   0.032264,   0.000000,   0.000000,   35.0000,    4.2672
    2.250,     0.000,   0.872578,   0.009340,   0.005442,   0.014782,  -0.000000,  -0.000000,   0.039482,   0.000000,   0.000000,   35.0000,    4.2574
    2.500,     0.000,   0.896427,   0.009779,   0.005441,   0.015219,  -0.000000,  -0.000000,   0.046707,   0.000000,   0.000000,   35.0000,    4.2481
    2.750,     0.000,   0.920255,   0.010229,   0.005489,   0.015718,  -0.000000,  -0.000000,   0.053939,   0.000000,   0.000000,   35.0000,    4.2393
    3.000,     0.000,   0.944060,   0.010690,   0.005575,   0.016264,  -0.000000,  -0.000000,   0.061178,   0.000000,   0.000000,   35.0000,    4.2310
    3.250,     0.000,   0.967842,   0.011161,   0.005721,   0.016882,  -0.000000,  -0.000000,   0.068424,   0.000000,   0.000000,   35.0000,    4.2231
    3.500,     0.000,   0.991600,   0.011644,   0.005869,   0.017513,  -0.000000,  -0.000000,   0.075673,   0.000000,   0.000000,   35.0000,    4.2156
    3.750,     0.000,   1.015334,   0.012136,   0.005998,   0.018134,  -0.000000,  -0.000000,   0.082924,   0.000000,   0.000000,   35.0000,    4.2085
    4.000,     0.000,   1.039044,   0.012640,   0.006118,   0.018758,  -0.000000,  -0.000000,   0.090176,   0.000000,   0.000000,   35.0000,    4.2018
    4.250,     0.000,   1.062727,   0.013154,   0.006221,   0.019375,  -0.000000,  -0.000000,   0.097429,   0.000000,   0.000000,   35.0000,    4.1953
    4.500,     0.000,   1.086385,   0.013678,   0.006347,   0.020026,  -0.000000,  -0.000000,   0.104682,   0.000000,   0.000000,   35.0000,    4.1892
    4.750,     0.000,   1.110017,   0.014213,   0.006517,   0.020730,  -0.000000,  -0.000000,   0.111936,   0.000000,   0.000000,   35.0000,    4.1833
    5.000,     0.000,   1.133621,   0.014758,   0.006731,   0.021489,  -0.000000,  -0.000000,   0.119193,   0.000000,   0.000000,   35.0000,    4.1777
    5.250,     0.000,   1.157197,   0.015313,   0.006990,   0.022303,  -0.000000,  -0.000000,   0.126449,   0.000000,   0.000000,   35.0000,    4.1724
    5.500,     0.000,   1.180745,   0.015878,   0.007284,   0.023162,  -0.000000,  -0.000000,   0.133706,   0.000000,   0.000000,   35.0000,    4.1673
    5.750,     0.000,   1.204264,   0.016453,   0.007604,   0.024058,  -0.000000,  -0.000000,   0.140961,   0.000000,   0.000000,   35.0000,    4.1624
    6.000,     0.000,   1.227753,   0.017038,   0.007916,   0.024955,  -0.000000,  -0.000000,   0.148214,   0.000000,   0.000000,   35.0000,    4.1577
    6.250,     0.000,   1.251213,   0.017633,   0.008228,   0.025861,  -0.000000,  -0.000000,   0.155464,   0.000000,   0.000000,   35.0000,    4.1532
    6.500,     0.000,   1.274641,   0.018237,   0.008521,   0.026758,  -0.000000,  -0.000000,   0.162709,   0.000000,   0.000000,   35.0000,    4.1490
    6.750,     0.000,   1.298039,   0.018851,   0.008807,   0.027658,  -0.000000,  -0.000000,   0.169949,   0.000000,   0.000000,   35.0000,    4.1448
    7.000,     0.000,   1.321404,   0.019475,   0.009103,   0.028578,  -0.000000,  -0.000000,   0.177184,   0.000000,   0.000000,   35.0000,    4.1409
    7.250,     0.000,   1.344737,   0.020107,   0.009402,   0.029510,  -0.000000,  -0.000000,   0.184413,   0.000000,   0.000000,   35.0000,    4.1371
    7.500,     0.000,   1.368037,   0.020749,   0.009713,   0.030462,  -0.000000,  -0.000000,   0.191635,   0.000000,   0.000000,   35.0000,    4.1335
    7.750,     0.000,   1.391304,   0.021400,   0.010027,   0.031427,  -0.000000,  -0.000000,   0.198850,   0.000000,   0.000000,   35.0000,    4.1300
    8.000,     0.000,   1.414537,   0.022060,   0.010344,   0.032404,  -0.000000,  -0.000000,   0.206057,   0.000000,   0.000000,   35.0000,    4.1266
    8.250,     0.000,   1.437734,   0.022729,   0.010676,   0.033405,  -0.000000,  -0.000000,   0.213256,   0.000000,   0.000000,   35.0000,    4.1234
    8.500,     0.000,   1.460897,   0.023407,   0.011024,   0.034430,  -0.000000,  -0.000000,   0.220445,   0.000000,   0.000000,   35.0000,    4.1203
